,Unnamed: 0,FACILITY_CODE,SOURCE,STATE,FACILITY,CITY,LATITUDE,LONGITUDE,FLOW_2012_MGD,2012_TOT_ANNUAL_MM3,CWNS_NUM,NPDES_ID,check_sewer_permits
174,174,AL01555,CWNS2012,AL,ALICEVILLE EAST LAGOON,Aliceville,33.1162,-88.1348,0.351,0.4852999718774999,1000207001,AL0020770,sewer_system
175,175,AL01565,CWNS2012,AL,ALICEVILLE WEST LAGOON,Aliceville,33.0973,-88.1787,0.995,1.375707897,1000207002,AL0056332,sewer_system
176,176,AL01575,CWNS2012,AL,ARITON LAGOON,Ariton,31.6066,-85.7424,0.03,0.04147863,1000209001,AL0068551,sewer_system
177,177,AL01585,CWNS2012,AL,Blackwater WWTP,Montgomery,30.4631,-87.4803,0.001,0.001382621,1000210000,AL0078034,sewer_system
178,178,AL01595,CWNS2012,AL,ASHLAND WWTP,ASHLAND,33.2742,-85.8101,0.575,0.7950070764374999,1000211001,AL0020141,sewer_system
179,179,AL01605,CWNS2012,AL,Blount County West Lagoon,Cleveland,33.8487,-86.7895,0.055,0.076044155,1000212000,AL0076261,sewer_system
180,180,AL01615,CWNS2012,AL,ASHVILLE LAGOON,ASHVILLE,33.8497,-86.2553,0.105,0.145175205,1000212001,AL0023302,sewer_system
181,181,AL01625,CWNS2012,AL,ATMORE WWTP,ATMORE,31.0166,-87.516,1.46,2.018626664,1000213001,AL0049557,sewer_system
182,182,AL01635,CWNS2012,AL,BERRY WWTP,Berry,33.6463,-87.5959,0.06,0.08295726,1000221001,AL0023922,sewer_system
183,183,AL01645,CWNS2012,AL,BLOUNTSVILLE HCR SYSTEM,Blountsville,34.0794,-86.6086,0.12,0.1659145202999999,1000224001,AL0053643,sewer_system
184,184,AL01655,CWNS2012,AL,BRANTLEY LAGOON,BRANTLEY,31.5882,-86.2581,0.1,0.1382621,1000230001,AL0022641,sewer_system
185,185,AL01665,CWNS2012,AL,BRIDGEPORT LAGOON,BRIDGEPORT,34.9368,-85.7054,0.67,0.926356072,1000231001,AL0020991,sewer_system
186,186,AL01675,CWNS2012,AL,BRILLIANT WWTP,BRILLIANT,34.0254,-87.7473,0.04,0.05530484,1000232001,AL0057169,sewer_system
187,187,AL01685,CWNS2012,AL,BRUNDIDGE WWTP,BRUNDIDGE,31.7048,-85.8367,0.391,0.540604812,1000233001,AL0044105,sewer_system
188,188,AL01695,CWNS2012,AL,BUTLER WWTP,Butler,32.0617,-88.2121,0.25,0.3456552506249999,1000234001,AL0050211,sewer_system
189,189,AL01705,CWNS2012,AL,CAMDEN SOUTH WWTP,CAMDEN,31.978,-87.2943,0.19,0.26269799,1000235001,AL0023680,sewer_system
190,190,AL01715,CWNS2012,AL,CAMDEN NORTH WWTP,CAMDEN,32.0292,-87.3125,0.146,0.2018626663649999,1000235003,AL0023701,sewer_system
191,191,AL01725,CWNS2012,AL,CENTRE LAGOON,CENTRE,34.139,-85.6876,0.51,0.705136711,1000239001,AL0062723,sewer_system
192,192,AL01735,CWNS2012,AL,CHEROKEE WWTP,Cherokee,34.8138,-87.9392,0.11,0.15208831,1000240001,AL0022594,sewer_system
193,193,AL01745,CWNS2012,AL,CLANTON WALNUT CREEK WWTP,Clanton,32.8679,-86.5975,1.64,2.267498444,1000241002,AL0054631,sewer_system
194,194,AL01755,CWNS2012,AL,CLAYTON WWTP,Clayton,31.8851,-85.4863,0.343,0.474239004,1000242003,AL0060461,sewer_system
195,195,AL01765,CWNS2012,AL,Cleveland WWTP,Cleveland,33.9741,-86.5752,0.066,0.091252986,1000243001,AL0073261,sewer_system
196,196,AL01775,CWNS2012,AL,CLIO LAGOON,CLIO,31.7213,-85.6261,0.205,0.283437306,1000244001,AL0067181,sewer_system
197,197,AL01785,CWNS2012,AL,COLUMBIA LAGOON,Columbia,31.2865,-85.1069,0.13,0.17974073,1000247001,AL0058335,sewer_system
198,198,AL01795,CWNS2012,AL,COTTONWOOD LAGOON,Cottonwood,31.0415,-85.2981,0.06,0.08295726,1000248001,AL0024295,sewer_system
199,199,AL01805,CWNS2012,AL,COURTLAND WWTP,Decatur,34.6657,-87.3212,0.09,0.12443589,1000250001,AL0048585,sewer_system
200,200,AL01815,CWNS2012,AL,CROSSVILLE INDUSTRIAL PARK WWTP,Crossville,34.2754,-85.9587,0.006,0.008295726,1000253001,AL0061549,sewer_system
201,201,AL01825,CWNS2012,AL,CUBA WWTP,Cuba,32.4312,-88.366,0.03,0.04147863,1000254001,AL0064386,sewer_system
202,202,AL01835,CWNS2012,AL,DADEVILLE WWTP,Dadeville,32.8163,-85.7602,0.272,0.376072913,1000255002,AL0063797,sewer_system
203,203,AL01845,CWNS2012,AL,DALEVILLE SE LAGOON,Daleville,31.2953,-85.6848,0.309,0.42722989,1000256001,AL0050261,sewer_system
204,204,AL01855,CWNS2012,AL,DALEVILLE WESTSIDE WWTP,Daleville,31.3017,-85.7398,0.195,0.2696110954874999,1000256004,AL0062448,sewer_system
205,205,AL01865,CWNS2012,AL,DOZIER LAGOON,Dozier,31.4935,-86.3666,0.034,0.047009114,1000260001,AL0060518,sewer_system
206,206,AL01875,CWNS2012,AL,EAST BREWTON WWTP,East Brewton,31.0813,-87.0756,0.22,0.304176621,1000262001,AL0022608,sewer_system
207,207,AL01885,CWNS2012,AL,ELBA LAGOON,Elba,31.3988,-86.0725,0.278,0.384368639,1000264001,AL0020940,sewer_system
208,208,AL01895,CWNS2012,AL,PORT OF EPES LAGOON,Epes,32.686,-88.1054,0.013,0.017974073,1000265001,AL0062456,sewer_system
209,209,AL01905,CWNS2012,AL,EUFAULA WWTP,Eufaula,31.8531,-85.14,1.55,2.143062554,1000267002,AL0061671,sewer_system
210,210,AL01915,CWNS2012,AL,EVERGREEN LAGOON,Evergreen,31.4133,-86.9563,0.407,0.5627267480174999,1000270001,AL0047503,sewer_system
211,211,AL01925,CWNS2012,AL,FALKVILLE HCR LAGOON,Falkville,34.3647,-86.9268,0.24,0.3318290405999999,1000272001,AL0021113,sewer_system
212,212,AL01935,CWNS2012,AL,FLORALA/LOCKHART WWTP,LOCKHART,31.0111,-86.35,0.33,0.4562649308249999,1000276002,AL0031925,sewer_system
213,213,AL01945,CWNS2012,AL,GENEVA WWTP,Geneva,31.0328,-85.8858,0.5,0.6913105012499999,1000285001,AL0020273,sewer_system
214,214,AL01955,CWNS2012,AL,GEORGIANA WWTP,Georgiana,31.6364,-86.7276,0.125,0.1728276253124999,1000286001,AL0043532,sewer_system
215,215,AL01965,CWNS2012,AL,GOOD HOPE WWTP,Cullman,34.0953,-86.8829,0.15,0.20739315,1000291001,AL0058343,sewer_system
216,216,AL01975,CWNS2012,AL,GORDO WWTP,Gordo,33.3144,-87.9018,0.2,0.276524201,1000292001,AL0061981,sewer_system
217,217,AL01985,CWNS2012,AL,GRANT WWTP,GRANT,,,0,0,1000295001,0,no_permit
218,218,AL01995,CWNS2012,AL,GREENVILLE WWTP,Greenville,31.7901,-86.6088,1.26,1.742102463,1000296001,AL0020532,sewer_system
219,219,AL02005,CWNS2012,AL,Donaldson WWTP (DOC),Moody,33.5141,-87.1871,0.28,0.387133881,1000296015,AL0045560,sewer_system
220,220,AL02015,CWNS2012,AL,GROVE HILL JAMES CREEK WWTP,Grove Hill,31.7046,-87.7517,0.22,0.304176621,1000298001,AL0026891,sewer_system
221,221,AL02025,CWNS2012,AL,GUIN BEAVER CREEK LAGOON,GUIN,33.967,-87.935,0.41,0.566874611,1000299001,AL0052272,sewer_system
222,222,AL02035,CWNS2012,AL,GUNTERSVILLE WWTP,Guntersville,34.3467,-86.2829,3,4.147863008,1000300001,AL0020150,sewer_system
223,223,AL02045,CWNS2012,AL,HALEYVILLE SOUTH WWTP,Haleyville,34.2145,-87.6394,0.45,0.6221794511250001,1000303001,AL0059455,sewer_system
224,224,AL02055,CWNS2012,AL,HAMILTON WWTP,HAMILTON,34.1083,-87.9972,1.03,1.424099633,1000304001,AL0048372,sewer_system
225,225,AL02065,CWNS2012,AL,HANCEVILLE WWTP,Hanceville,34.0545,-86.7547,0.42,0.580700821,1000305001,AL0057029,sewer_system
226,226,AL02075,CWNS2012,AL,HAYNEVILLE HCR LAGOON,Hayneville,32.1707,-86.5843,0.094,0.129966374,1000307001,AL0050113,sewer_system
227,227,AL02085,CWNS2012,AL,HEADLAND JIMMY CARR WWTP,HEADLAND,31.3244,-85.3373,0.29,0.400960091,1000308001,AL0027014,sewer_system
228,228,AL02095,CWNS2012,AL,HEFLIN LAGOON,Heflin,33.6374,-85.6054,0.36,0.497743561,1000310001,AL0056146,sewer_system
229,229,AL02105,CWNS2012,AL,HENAGAR WWTP,Henagar,34.6294,-85.746,0.1,0.1382621,1000311001,AL0056057,sewer_system
230,230,AL02115,CWNS2012,AL,MOODY HWY 411 WWTP (Moody),Moody,33.5772,-86.5122,0.26,0.359481461,1000312001,AL0055255,sewer_system
231,231,AL02125,CWNS2012,AL,HOLLY POND WWTP,HOLLY POND,34.1778,-86.6036,0.058,0.080192018,1000316001,AL0050768,sewer_system
232,232,AL02135,CWNS2012,AL,HOLLYWOOD LAGOON,Scottsboro,34.7003,-85.938,0.045,0.062217945,1000317001,AL0062944,sewer_system
233,233,AL02145,CWNS2012,AL,JACKSON LAGOON,Jackson,31.4905,-87.8798,0.4,0.553048401,1000318001,AL0020869,sewer_system
234,234,AL02155,CWNS2012,AL,JACKSONVILLE WWTP,Jacksonville,33.8139,-85.7641,1.93,2.668458535,1000319001,AL0022586,sewer_system
235,235,AL02165,CWNS2012,AL,CHEROKEE COUNTY WWTP,Centre,34.1789,-85.7539,0.103,0.142409963,1000325001,AL0057592,sewer_system
236,236,AL02175,CWNS2012,AL,LEIGHTON WWTP,Leighton,34.7832,-87.4262,0.476,0.6581275971899999,1000326001,AL0071901,sewer_system
237,237,AL02185,CWNS2012,AL,East Limestone WWTP,Athens,34.8029,-86.8839,0.021,0.029035041,1000329001,AL0075566,sewer_system
238,238,AL02195,CWNS2012,AL,LINCOLN SOUTH WWTP,Lincoln,33.5917,-86.1714,1.02,1.410273423,1000330001,AL0054356,sewer_system
239,239,AL02205,CWNS2012,AL,LINDEN HCR LAGOON,Linden,32.2939,-87.7941,0.31,0.428612511,1000331001,AL0045683,sewer_system
240,240,AL02215,CWNS2012,AL,NORTH CHOCTAW WWTP,Lisman,32.1853,-88.2847,0.025,0.034565525,1000332001,AL0073270,sewer_system
241,241,AL02225,CWNS2012,AL,LITTLEVILLE WWTP,Russellville,34.5955,-87.6733,0.06,0.08295726,1000334001,AL0056278,sewer_system
242,242,AL02235,CWNS2012,AL,LIVINGSTON MAIN LAGOON,Livingston,32.5761,-88.1836,0.51,0.705136711,1000335001,AL0023256,sewer_system
243,243,AL02245,CWNS2012,AL,LOUISVILLE LAGOON,Louisville,31.8189,-85.5689,0.04,0.05530484,1000336001,AL0070980,sewer_system
244,244,AL02255,CWNS2012,AL,LUVERNE LAGOON,Luverne,31.7111,-86.2864,0.35,0.4839173508749999,1000338001,AL0060534,sewer_system
245,245,AL02265,CWNS2012,AL,MAPLESVILLE WWTP,Maplesville,32.7839,-86.8678,0.015,0.020739315,1000343001,AL0070858,sewer_system
246,246,AL02275,CWNS2012,AL,MIDWAY LAND APPLICATION,Midway,32.0706,-85.5136,0.08,0.1106096801999999,1000345001,AL0070726,sewer_system
247,247,AL02285,CWNS2012,AL,MILLPORT LAGOON,Millport,33.5696,-88.0537,0.23,0.318002831,1000347001,AL0049115,sewer_system
248,248,AL02295,CWNS2012,AL,MILLRY LAGOON,Millry,31.6258,-88.3008,0.04,0.05530484,1000348001,AL0051144,sewer_system
249,249,AL02305,CWNS2012,AL,MONROEVILLE DOUBLE BRANCH WWTP,Monrorville,31.5144,-87.3544,0.74,1.023139542,1000349001,AL0027782,sewer_system
250,250,AL02315,CWNS2012,AL,MONROEVILLE HUDSON BRANCH WWTP,Monroeville,31.5272,-87.3006,0.27,0.373307671,1000349002,AL0022136,sewer_system
251,251,AL02325,CWNS2012,AL,MUSCLE SHOALS WWTP,MUSCLE SHOALS,34.7582,-87.641,2,2.765242005,1000350001,AL0024180,sewer_system
252,252,AL02335,CWNS2012,AL,NEW BROCKTON WWTP,New Brockton,31.3841,-85.9206,0.08,0.1106096801999999,1000353001,AL0055875,sewer_system
253,253,AL02345,CWNS2012,AL,Sumiton Lagoon,Sumiton,33.8124,-87.5223,0.17,0.23504557,1000355001,AL0076244,sewer_system
254,254,AL02355,CWNS2012,AL,NOTASULGA LAGOON AND SPRAYFIELD,Notasulga,32.5604,-85.6704,0.011,0.015208831,1000358001,AL0070939,sewer_system
255,255,AL02365,CWNS2012,AL,ONEONTA WWTP,Oneonta,33.9284,-86.5297,0.8,1.106096802,1000361001,AL0049549,sewer_system
256,256,AL02375,CWNS2012,AL,PELL CITY DYE CREEK WWTP,Pell City,33.5962,-86.2557,1.79,2.474891594,1000364001,AL0045993,sewer_system
257,257,AL02385,CWNS2012,AL,PIEDMONT LAGOON,Piedmont,33.9409,-85.5962,0.46,0.636005661,1000367001,AL0024376,sewer_system
258,258,AL02395,CWNS2012,AL,PINE HILL WWTP,Pine Hill,31.9759,-87.5928,0.06,0.08295726,1000369001,AL0062731,sewer_system
259,259,AL02405,CWNS2012,AL,RAINSVILLE WWTP,Rainsville,34.4794,-85.8681,0.831,1.148958053,1000372001,AL0042765,sewer_system
260,260,AL02415,CWNS2012,AL,Red Bay WWTP,Red Bay,34.47,-88.1417,0.94,1.299663742,1000374001,AL0021245,sewer_system
261,261,AL02425,CWNS2012,AL,Red Eagle Farms WWTP,Montgomery,32.4708,-86.2346,0.045,0.062217945,1000374501,AL0051403,sewer_system
262,262,AL02435,CWNS2012,AL,RUSSELLVILLE WWTP,RUSSELLVILLE,34.4689,-87.7283,2.624,3.627997511,1000380002,AL0027987,sewer_system
263,263,AL02445,CWNS2012,AL,RUTLEDGE WASTEWATER LAGOON,Rutledge,31.7297,-86.3255,0.03,0.04147863,1000381001,AL0062634,sewer_system
264,264,AL02455,CWNS2012,AL,SCOTTSBORO SOUTHSIDE WWTP,Scottsboro,34.6061,-86.0535,3.2,4.424387208,1000383002,AL0031372,sewer_system
265,265,AL02465,CWNS2012,AL,SCOTTSBORO GOOSEPOND WWTP,Scottsboro,34.5739,-86.0783,0.02,0.02765242,1000383003,AL0054461,sewer_system
266,266,AL02475,CWNS2012,AL,SECTION WWTP & COLLECTORS,SECTION,34.5813,-85.9926,0.01,0.01382621,1000384001,AL0053619,sewer_system
267,267,AL02485,CWNS2012,AL,FARQUAR STATE CATTLE RANCH,Montgomery,32.5782,-87.6838,0.038,0.052539598,1000385001,AL0053180,other_system
268,268,AL02495,CWNS2012,AL,DALLAS COUNTY W&S WWTP,Selma,32.3329,-86.9758,0.642,0.887642684,1000385002,AL0043176,sewer_system
269,269,AL02505,CWNS2012,AL,SLOCOMB LAGOON,Slocomb,31.0976,-85.5931,0.084,0.116140164,1000388001,AL0056111,sewer_system
270,270,AL02515,CWNS2012,AL,SNEAD WWTP,SNEAD,34.1323,-86.4113,0.092,0.127201132,1000389001,AL0058572,sewer_system
271,271,AL02525,CWNS2012,AL,SULLIGENT WWTP,Sulligent,33.8983,-88.1444,0.19,0.26269799,1000391001,AL0020826,sewer_system
272,272,AL02535,CWNS2012,AL,THORSBY HCR LAGOON,Thorsby,32.9188,-86.6944,0.14,0.19356694,1000396001,AL0050636,sewer_system
273,273,AL02545,CWNS2012,AL,TOWN CREEK WWTP,TOWN CREEK,34.6961,-87.4118,0.135,0.186653835,1000397001,AL0066974,sewer_system
274,274,AL02555,CWNS2012,AL,UNION SPRINGS SPRAY FIELD,Union Springs,32.1521,-85.7068,1.12,1.5485355228000002,1000400003,AL0060445,sewer_system
275,275,AL02565,CWNS2012,AL,UNIONTOWN WWTP,Uniontown,32.4426,-87.5233,0.5,0.6913105012499999,1000401001,AL0063657,sewer_system
276,276,AL02575,CWNS2012,AL,VERNON YELLOW CREEK LAGOON,Vernon,33.7226,-88.1389,0.44,0.608353241,1000403001,AL0024368,sewer_system
277,277,AL02585,CWNS2012,AL,Wadley Lagoon,Wadley,33.1184,-85.5719,0.122,0.1686797623049999,1000406001,AL0062847,sewer_system
278,278,AL02595,CWNS2012,AL,WEST BLOCTON WWTP,West Blocton,33.1064,-87.1008,0.105,0.145175205,1000409001,AL0074195,sewer_system
279,279,AL02605,CWNS2012,AL,WOODVILLE WWTP,Woodville,34.6261,-86.2665,0.02,0.02765242,1000412001,AL0060526,sewer_system
280,280,AL02615,CWNS2012,AL,YORK LAGOON,York,32.4859,-88.2883,0.11,0.15208831,1000413001,AL0023361,sewer_system
281,281,AL02625,CWNS2012,AL,THOMASVILLE HCR LAGOON,Thomasville,31.8477,-87.7421,0.75,1.036965752,1000414001,AL0056022,sewer_system
282,282,AL02635,CWNS2012,AL,ABBEVILLE SOUTH WWTP,Abbeville,31.4722,-85.1778,0.288,0.3981948487199999,1000418003,AL0059358,sewer_system
283,283,AL02645,CWNS2012,AL,MILLBROOK WWTP,MILLBROOK,32.5259,-86.3648,1.5,2.073931504,1000421001,AL0049921,sewer_system
284,284,AL02655,CWNS2012,AL,Bellamy Lagoon,LIVINGSTON,32.4548,-88.1177,0.049,0.067748429,1000534001,AL0071056,sewer_system
285,285,AL02665,CWNS2012,AL,SYCAMORE WWTP,SYCAMORE,33.245,-86.1975,0.02,0.02765242,1000535001,AL0061573,sewer_system
286,286,AL02675,CWNS2012,AL,PRICEVILLE WWTP,Priceville,34.5518,-86.8813,0.138,0.190801698,1000536001,AL0060577,sewer_system
287,287,AL02685,CWNS2012,AL,IDER WWTP,Ider,34.7,-85.6756,0.016,0.022121936,1000537001,AL0047562,sewer_system
288,288,AL02695,CWNS2012,AL,STONEY CREEK WWTP,Harvest,34.7887,-86.6838,0.027,0.037330767,1000718002,AL0066796,sewer_system
289,289,AL02705,CWNS2012,AL,PINEDALE WWTP,Ashville,33.8356,-86.3033,0.025,0.034565525,1000770001,AL0074616,sewer_system
290,290,AL02715,CWNS2012,AL,VANCE WWTP,Vance,33.1667,-87.2581,0.142,0.196332182,1000797001,AL0070254,sewer_system
291,291,AL02725,CWNS2012,AL,LEEDS (NORMAN R SKINNER) WWTP,Birmingham,33.5349,-86.5606,1.04,1.437925843,1200100001,AL0067067,sewer_system
292,292,AL02735,CWNS2012,AL,JEFFERSON CO VALLEY CREEK WWTP,BIRMINGHAM,33.3928,-87.0083,39.81,55.04214211,1200100002,AL0023655,sewer_system
293,293,AL02745,CWNS2012,AL,JEFFERSON COUNTY FIVE MILE WWTP,BIRMINGHAM,33.5937,-86.8619,13.36,18.47181659,1200100003,AL0026913,sewer_system
294,294,AL02755,CWNS2012,AL,JEFFERSON COUNTY VILLAGE CREEK WWTP,Birmingham,33.5269,-86.888,21.39,29.57426324,1200100006,AL0023647,sewer_system
295,295,AL02765,CWNS2012,AL,ROANOKE SMITH (N) LAGOON,ROANOKE,33.1594,-85.4017,0.198,0.273758958,1200100007,AL0062715,sewer_system
296,296,AL02775,CWNS2012,AL,ROANOKE MCMURRAY LAGOON,ROANOKE,33.1594,-85.4017,0.338,0.467325899,1200100010,AL0062715,sewer_system
297,297,AL02785,CWNS2012,AL,EVA WWTP AND COLLECTION SEWERS,EVA,34.3358,-86.7666,0.011,0.015208831,1200100011,0,no_permit
298,298,AL02795,CWNS2012,AL,SYLACAUGA J EARL HAM WWTP,SYLACAUGA,33.1907,-86.2717,4.8,6.636580812,1200100015,AL0020001,sewer_system
299,299,AL02805,CWNS2012,AL,Mobile Hutchens WWTP,Mobile,30.6128,-88.2722,0.03,0.04147863,1200100024,0,no_permit
300,300,AL02815,CWNS2012,AL,Mobile Copeland Island WWTP,Mobile,30.6128,-88.2722,0.003,0.004147863,1200100025,0,no_permit
301,301,AL02825,CWNS2012,AL,ANNISTON CANE CREEK WWTP,ANNISTON,,,0,0,1200100027,0,no_permit
302,302,AL02835,CWNS2012,AL,Florence Cypress Creek WWTP,Florence,34.7983,-87.7004,7.94,10.97801076,1200100028,AL0023884,sewer_system
303,303,AL02845,CWNS2012,AL,Fountain/Holman Correctional Facility,Montgomery,31.1333,-87.4635,0.335,0.463178036,1201200001,AL0046744,sewer_system
304,304,AL02855,CWNS2012,AL,St. Clair Correctional Facility,Montgomery,33.7439,-86.379,0.22,0.304176621,1201200002,AL0043494,sewer_system
305,305,AL02865,CWNS2012,AL,Limestone Correctional Facility,Montgomery,34.8052,-86.81,0.16,0.2212193603999999,1201200003,AL0048461,sewer_system
306,306,AL02875,CWNS2012,AL,Shorter WWTF,Shorter,32.4019,-85.9706,0.006,0.008295726,1201200004,AL0076317,sewer_system
307,307,AL02885,CWNS2012,AL,Orange Beach WWTP,Orange Beach,30.2908,-87.6386,4.1,5.668746110249999,1201200005,AL0081124,sewer_system
308,308,AL02895,CWNS2012,AL,HUNTERS CROSSING WWTP,HARVEST,34.7781,-86.7527,0.066,0.091252986,1201200006,AL0055158,sewer_system
309,309,AZ00585,CWNS2012,AZ,Phoenix 91st Ave WWTP,Phoenix,33.4267,-112.1064,140,193.5669404,4001318001,AZ0020559,sewer_system
310,310,IL02005,CWNS2012,IL,MORRIS STP & COLLECTION SYSTEM,MORRIS,41.3536,-88.4308,1,1.382621003,17000609001,IL0021113,sewer_system
311,311,AL02940,ICIS2022,AL,CAHABA RIVER WWTP,BIRMINGHAM,33.374344,-86.787014,10.09,13.95064592,1000197004,AL0023027,sewer_system
312,312,AL02975,ICIS2022,AL,CLIFTON C. WILLIAMS WWTP,MOBILE,30.660089,-88.039458,22.17,30.65270763,1000108001,AL0023086,sewer_system
313,313,IL02007,ICIS2022,IL,"MORRIS WWTP #2 - STP, CITY OF",MORRIS,41.371111,-88.405,0.9,1.244358902,,IL0076902,sewer_system
314,314,ND01345,CWNS2012,ND,FINLEY LAGOON,Finley,47.5021,-97.8276,0.06,0.08295726,38000173001,NDG322004,sewer_system
315,315,ND01347,ICIS2022,ND,FINLEY CITY OF,FINLEY,47.501783,-97.827383,6.53,9.028515146,,NDG322004,sewer_system
316,316,PR00005,CWNS2012,PR,Puerto Nuevo-Bayamon WWTP,Hato Rey,18.4456,-66.1522,94,129.9663742,72000001001,PR0023728,sewer_system
317,317,PR00237,ICIS2022,PR,PRASA PUERTO NUEVO WWTP,SAN JUAN,18.431111,-66.085556,80,110.6096802,,PR0021555,sewer_system
318,318,TX01515,CWNS2012,TX,Big Spring WWTP,BIG SPRING,32.2554,-101.4298,2.84,3.926643647,48002015001,TX0047023,sewer_system
319,319,TX01517,ICIS2022,TX,BIG SPRING WATER RECLAMATION PLANT,BIG SPRING,32.257456,-101.43092,0.525,0.7258760263124999,,TX0131857,sewer_system
320,320,AL02900,ICIS2022,AL,ADDISON LAGOON & SPRAYFIELD,ADDISON,34.2,-87.166667,52,71.89629212999999,0,AL0075621,sewer_system
321,321,AL02905,ICIS2022,AL,ALABAMA DEPARTMENT OF CONSERVATION LAKEPOINT STATE PARK,EUFAULA,31.992222,-85.099722,0.15,0.20739315,0,AL0023906,sewer_system
322,322,AL03005,ICIS2022,AL,DELWOOD HCR LAGOON,ORRVILLE,32.274631,-87.273478,0.263,0.363629324,0,AL0048151,sewer_system
323,323,AL03035,ICIS2022,AL,GREENETRACK WWT LAGOON,EUTAW,32.908472,-87.861306,0.489,0.67610167,0,AL0074993,sewer_system
324,324,AL03330,ICIS2022,AL,WRIGHT SMITH JR. WWTP,MOBILE,30.718611,-88.068611,9.59,13.25933541,1000108002,AL0023094,sewer_system
325,325,AL03335,CWNS2012,AL,DEMOPOLIS AIRPORT IND PARK WWTP,DEMOPOLIS,32.4658,-87.9617,0.002,0.002765242,1000046002,0,no_permit
326,326,AL03340,CWNS2012,AL,LOCKHART SEWER COLLECTION  SYSTEM,LOCKHART,31.0111,-86.35,0.33,0.4562649308249999,1000100001,AL0031925,sewer_system
327,327,AL03345,CWNS2012,AL,LEVEL PLAINS COLLECTORS,Level Plains,31.3018,-85.7423,0.03,0.04147863,1000327001,0,no_permit
328,328,AL03350,CWNS2012,AL,Mobile Snow Road WWTP,Mobile,30.7007,-88.2795,0.02,0.02765242,1201200007,0,no_permit
329,329,AR00005,CWNS2012,AR,Little Rock - Fourche Creek WWTP,Little Rock,34.6993,-92.1683,8.995,12.43667592,5000001001,AR0040177,sewer_system
330,330,AR00015,CWNS2012,AR,Little Rock - Adams Field WWTP,Little Rock,34.7353,-92.2164,20.206,27.93723998,5000001008,AR0021806,sewer_system
331,331,AR00025,CWNS2012,AR,Little Rock - Little Maumelle WWTP,Little Rock,34.8206,-92.4876,1.777,2.456917521,5000001009,AR0050849,sewer_system
332,332,AR00035,CWNS2012,AR,Fort Smith - P Street WWTP,Fort Smith,35.4026,-94.4159,7.939,10.97662814,5000002001,AR0033278,sewer_system
333,333,AR00045,CWNS2012,AR,Fort Smith - Massard Creek WWTP,Fort Smith,35.3287,-94.3116,6.768,9.357578944919998,5000002002,AR0021750,sewer_system
334,334,AR00055,CWNS2012,AR,North Little Rock - Faulkner Lake,North Little Rock,34.7391,-92.1798,5.345,7.390109258,5000003002,AR0020303,sewer_system
335,335,AR00065,CWNS2012,AR,North Little Rock - 5 Mile Creek,North Little Rock,34.8039,-92.2011,4.138,5.721285708,5000003003,AR0020320,sewer_system
336,336,AR00075,CWNS2012,AR,North Little Rock - White Oak Bayou,North Little Rock,34.7993,-92.3346,3.123,4.317925391,5000003004,AR0038288,sewer_system
337,337,AR00085,CWNS2012,AR,Pine Bluff WWTP,Pine Bluff,34.275,-91.9664,15.58,21.54123522,5000004003,AR0033316,sewer_system
338,338,AR00095,CWNS2012,AR,Fayetteville - Noland WWTP,Fayetteville,36.0848,-94.0914,5.178,7.159211551,5000005001,AR0020010,sewer_system
339,339,AR00105,CWNS2012,AR,Fayetteville - Westside WWTP,Fayetteville,36.0625,-94.2313,5.798,8.016436572,5000005002,AR0050288,sewer_system
340,340,AR00115,CWNS2012,AR,Jonesboro - West WWTP,Jonesboro,35.8596,-90.7302,1.484,2.051809568,5000006001,AR0037907,sewer_system
341,341,AR00125,CWNS2012,AR,Jonesboro - East WWTP,Jonesboro,35.7914,-90.6308,6.813,9.41979689,5000006002,AR0043401,sewer_system
342,342,AR00135,CWNS2012,AR,West Memphis WWTP,West Memphis,35.1242,-90.179,3.915,5.412961225,5000007001,AR0022039,sewer_system
343,343,AR00145,CWNS2012,AR,El Dorado - South WWTP,El Dorado,33.1734,-92.664,1.955,2.70302406,5000008001,AR0033723,sewer_system
344,344,AR00155,CWNS2012,AR,El Dorado - North WWTP,El Dorado,33.2472,-92.6463,1.975,2.73067648,5000008003,AR0033936,sewer_system
345,345,AR00165,CWNS2012,AR,Blytheville - West WWTP,Blytheville,35.9547,-89.8883,0.624,0.8627555055599999,5000009001,AR0022560,sewer_system
346,346,AR00175,CWNS2012,AR,Blytheville - North WWTP,Blytheville,35.9547,-89.8883,0.443,0.6125011041074999,5000009002,AR0022586,sewer_system
347,347,AR00185,CWNS2012,AR,Blytheville - South WWTP,Blytheville,35.8972,-89.9367,0.649,0.897321031,5000009003,AR0022578,sewer_system
348,348,AR00195,CWNS2012,AR,Jacksonville WWTP,Jacksonville,34.844,-92.1285,5.139,7.1052893318475006,5000010005,AR0041335,sewer_system
349,349,AR00205,CWNS2012,AR,Texarkana - North WWTP,Texarkana,33.5033,-94.0208,0.5,0.6913105012499999,5000011002,AR0048691,sewer_system
350,350,AR00215,CWNS2012,AR,Springdale WWTP,Springdale,36.2112,-94.1603,12.839,17.75147105,5000012001,AR0022063,sewer_system
351,351,AR00225,CWNS2012,AR,Benton WWTP,Benton,34.5549,-92.5939,4.354,6.019931845,5000013001,AR0036498,sewer_system
